O1,H1,L1,C1,V1,O2,H2,L2,C2,V2,O3,H3,L3,C3,V3,O4,H4,L4,C4,V4,O5,H5,L5,C5,V5,O6,H6,L6,C6,V6,O7,H7,L7,C7,V7,O8,H8,L8,C8,V8
308.46,309.38,306.83,307.45,1655,39794.52,39970.58,39677.64,39824.56,2128,17.436,17.558,17.323,17.488,2150,2714.98,2732.94,2700.12,2714.5,4441,14.938,15.005,14.854,14.917,1737,112.93,113.77,112.53,113.36,458,0.19258,0.19338,0.19251,0.193,10,0.7681,0.7732,0.7656,0.77,1063
307.44,308.99,305.95,307.52,1361,39824.56,39848.56,39681.96,39731.45,1349,17.487,17.57,17.229,17.253,1511,2714.5,2724.26,2702,2706.42,3704,14.918,14.974,14.863,14.885,1121,113.36,113.72,112.83,112.89,363,0.19244,0.19357,0.19239,0.19287,9,0.7698,0.7743,0.7686,0.7692,940
307.52,308.07,305.06,305.41,971,39734.95,39995.54,39645.06,39964.92,2231,17.255,17.605,17.181,17.603,2049,2706.46,2732.68,2695.56,2731.44,4577,14.887,15.084,14.819,15.081,1830,112.95,114.26,112.58,114.26,802,0.19264,0.19264,0.19153,0.19173,7,0.7692,0.8191,0.7669,0.8183,2261
305.43,309.31,304.58,309.24,1748,39960.92,40091.65,39925.82,39988.14,1722,17.604,17.717,17.559,17.643,1764,2731.43,2749.11,2728.98,2741.03,4145,15.08,15.315,15.046,15.253,1599,114.26,115.35,114.12,114.88,500,0.19174,0.19893,0.19174,0.19893,13,0.8183,0.8231,0.8114,0.8144,2097
309.26,312.04,308.79,310.73,1303,39982.64,39992.14,39802.59,39834.5,1542,17.642,17.647,17.495,17.517,1307,2740.9,2741.21,2719.06,2721.83,2873,15.247,15.248,15.135,15.145,1040,114.9,114.99,114.1,114.21,311,0.19888,0.19995,0.19877,0.19945,10,0.8144,0.8167,0.8097,0.8109,1470
310.3,310.5,307.74,308.11,1167,39833,39963.25,39788.35,39881.13,1051,17.516,17.648,17.49,17.598,1121,2721.47,2736.97,2719.67,2727.07,2493,15.144,15.238,15.124,15.185,906,114.21,114.85,114.09,114.43,240,0.1989,0.20203,0.1987,0.19963,9,0.8108,0.8185,0.8074,0.8131,1177
308.1,310.53,307.39,309.06,932,39935.43,39989.95,39884.66,39981.83,1022,17.623,17.667,17.605,17.665,607,2739.58,2740.6,2726.67,2737.93,2672,15.374,15.397,15.316,15.362,601,113.05,114.55,113.05,114.39,301,0.19948,0.20197,0.19948,0.20197,6,0.8061,0.8145,0.8048,0.8145,596
308.12,309.37,307.97,309.13,697,39983.82,40050.14,39963.98,40010.28,642,17.666,17.758,17.665,17.707,375,2737.82,2748.52,2737.03,2741.12,1715,15.364,15.442,15.357,15.357,349,114.38,114.95,114.38,114.71,226,0.19897,0.19897,0.19856,0.19895,4,0.8146,0.8187,0.8097,0.817,984
308.95,309.89,308.95,309.04,888,40003.28,40099.7,39986.78,40098.95,1064,17.709,17.873,17.707,17.872,522,2740.76,2757.23,2738.91,2754.99,1803,15.358,15.501,15.358,15.488,388,114.69,115.22,114.68,115.22,166,0.19916,0.19916,0.19783,0.19783,4,0.8169,0.8198,0.814,0.8169,1004
309.09,310.75,308.88,310.75,581,40091.64,40150.74,40021.43,40131.41,1127,17.87,17.897,17.816,17.837,625,2754.98,2765.86,2750.54,2759.69,2555,15.48,15.548,15.419,15.479,635,115.22,115.31,114.92,115.22,159,0.19784,0.19825,0.19784,0.19803,3,0.8169,0.8187,0.8143,0.8153,730
310.75,312.13,310.43,312.13,544,40112.94,40120.96,40062.57,40079.57,181,17.835,17.835,17.799,17.815,177,2759.49,2759.76,2753.39,2755.61,451,15.479,15.479,15.408,15.421,206,115.16,115.17,115.07,115.07,22,0.19827,0.20068,0.19827,0.20044,5,0.8153,0.8153,0.8079,0.8095,241
312.11,312.11,311.04,311.3,131,38293.86,38387.45,38242,38364.47,1549,17.065,17.16,17.037,17.097,1325,2629.99,2641.42,2625.41,2639.37,3252,14.638,14.737,14.598,14.707,878,109.36,109.99,109.07,109.91,260,0.19979,0.19979,0.19979,0.19979,1,0.7911,0.7917,0.7879,0.7895,828
300.71,301.75,300.22,301.42,970,38364.47,38383.7,38132.59,38168.3,2155,17.098,17.101,16.929,16.979,1549,2639.43,2639.8,2609.5,2612.3,4312,14.708,14.711,14.567,14.594,1210,109.92,109.95,108.85,109.08,481,0.19321,0.19404,0.19321,0.19368,7,0.7896,0.7902,0.7796,0.7808,1208
301.44,301.51,298.26,298.77,1409,38168.3,38301.85,38163.97,38206.8,1447,16.978,17.061,16.977,17.034,1271,2612.34,2627.25,2612.26,2619.87,3383,14.595,14.625,14.574,14.589,1064,109.09,109.62,109.03,109.44,173,0.19332,0.19343,0.19165,0.19165,8,0.7809,0.7849,0.7794,0.7831,737
298.79,300.11,298.69,299.61,989,38200.3,38369.29,38193.8,38340.38,1768,17.035,17.159,17.035,17.118,1303,2619.88,2646.71,2619.88,2641.28,3527,14.59,14.768,14.59,14.729,862,109.44,110.29,109.44,110.09,236,0.19189,0.19215,0.19139,0.19205,6,0.7831,0.7882,0.783,0.784,832
299.61,301.37,299.24,300.87,1108,38340.38,38631.86,38263.41,38294.91,2849,17.119,17.346,17.032,17.059,1902,2641.2,2663.67,2632,2633.61,4467,14.731,14.951,14.699,14.702,1360,109.96,110.88,109.68,109.8,675,0.1924,0.19383,0.1924,0.19323,7,0.784,0.7957,0.7837,0.7889,1316
300.87,303.49,300.15,300.51,1866,38296.41,38385.71,38181.97,38235.57,1688,17.06,17.128,16.963,17.019,1577,2633.47,2642.46,2618.65,2625.46,3980,14.701,14.776,14.658,14.697,1086,109.8,110.23,109.52,109.67,424,0.19368,0.19536,0.19313,0.19313,9,0.7889,0.7908,0.7838,0.7858,1060
300.51,301.59,299.53,300.12,1088,38237.07,38327.61,38190.55,38202.22,1737,17.015,17.108,16.943,16.946,1453,2625.9,2637.41,2619.64,2627.49,3211,14.696,14.808,14.676,14.679,980,109.68,110.08,109.31,109.53,458,0.19329,0.19387,0.19177,0.19177,7,0.7858,0.7896,0.7821,0.7827,871
300.13,301.19,299.03,299.55,1036,38202.22,38333.08,38193.15,38257.33,1254,16.945,17.02,16.927,16.986,1238,2627.57,2641.22,2626.06,2635.5,2978,14.678,14.737,14.627,14.676,759,109.42,109.92,109.38,109.86,502,0.19225,0.1932,0.19209,0.19213,6,0.7828,0.7882,0.7823,0.7865,806
299.54,300.96,299.03,300.56,923,38257.33,38328.64,38030.9,38147.96,2353,16.985,16.986,16.676,16.848,2120,2635.68,2636.12,2597.94,2616.81,4779,14.631,14.655,14.395,14.508,1579,109.86,110.05,108.5,109.27,606,0.19181,0.1926,0.19181,0.19216,7,0.7865,0.7866,0.7717,0.7773,1604
300.57,300.64,296.06,298.09,2089,38147.96,38271.25,38093.7,38269.2,1838,16.848,16.952,16.825,16.95,1763,2616.68,2631.76,2609.62,2631.33,4244,14.506,14.589,14.457,14.589,1169,109.29,109.7,108.91,109.56,634,0.19194,0.19194,0.18868,0.18985,10,0.7774,0.7819,0.7767,0.7812,1361
298.09,299.06,297.19,298.99,1522,38256.2,38304.39,38184.06,38270,1421,16.949,16.996,16.837,16.896,1376,2631.35,2640.83,2624.95,2640.35,3293,14.588,14.626,14.513,14.566,864,109.51,109.76,109.25,109.74,172,0.19013,0.19067,0.19002,0.19067,8,0.7813,0.7833,0.7759,0.7783,730
299.05,299.39,298.1,298.8,958,38270,38428.7,38247,38365.38,1931,16.897,17.034,16.883,16.94,1419,2640.2,2662.03,2637.28,2655.27,4106,14.566,14.712,14.553,14.653,890,109.74,110.35,109.54,110.03,231,0.19076,0.19081,0.19021,0.19042,8,0.7784,0.7833,0.7775,0.7809,789
298.82,300.78,298.73,300.14,1098,38365.38,38526.21,38306.53,38358.9,1876,16.938,17.034,16.773,16.805,1566,2655.23,2675.87,2644.03,2650.61,4146,14.654,14.792,14.622,14.653,1014,110.06,110.59,109.49,109.57,286,0.19088,0.19163,0.19088,0.19131,7,0.7809,0.7858,0.7776,0.7788,942
300.14,301.54,299.42,299.72,1375,38358.9,38405.18,38240.43,38322.91,1562,16.805,16.836,16.711,16.796,1484,2650.14,2653.99,2630.42,2649.86,3930,14.652,14.676,14.561,14.661,947,109.57,109.66,108.51,109.06,283,0.19144,0.19219,0.19047,0.19047,8,0.7791,0.7798,0.7756,0.778,770
299.72,300.3,298.48,299.47,1078,38322.91,38420.26,38225.03,38279.03,1370,16.801,16.93,16.758,16.794,1332,2649.88,2660.84,2637.28,2641.17,3501,14.66,14.764,14.632,14.644,792,109.08,109.29,108.74,108.96,211,0.19088,0.19088,0.18983,0.19064,7,0.7781,0.7802,0.7758,0.7777,519
299.47,300.41,298.7,299.19,849,38279.03,38334.7,38219.82,38236.89,1505,16.793,16.903,16.792,16.836,1236,2641.17,2652.15,2637.8,2644.92,3146,14.645,14.704,14.596,14.621,775,108.98,109.48,108.92,109.19,92,0.19123,0.19144,0.19032,0.19032,6,0.7776,0.7805,0.7759,0.7764,554
299.2,300.5,299.06,299.66,594,38236.9,38417.15,38173.23,38388.15,1454,16.837,17.012,16.82,16.995,1458,2644.43,2668.09,2639.27,2665.37,3209,14.62,14.804,14.604,14.795,883,109.17,110.09,109.09,109.97,278,0.19027,0.19048,0.18969,0.18969,7,0.7763,0.7804,0.7743,0.7799,652
299.67,301.57,299.05,301.2,957,38385.65,38465.89,38349.23,38421.15,1462,16.994,17.087,16.97,17.057,1248,2665.22,2669.27,2653.89,2657.18,2637,14.796,14.846,14.789,14.817,743,109.97,110.27,109.9,110.09,238,0.18983,0.19074,0.18983,0.19051,6,0.78,0.7824,0.7791,0.7807,580
301.23,302.44,300.93,301.94,978,38407.18,38440.02,38334.63,38406.42,1061,17.056,17.069,16.976,17.003,1141,2656.93,2659.17,2644.44,2647.73,2880,14.816,14.884,14.737,14.823,751,110.08,110.11,109.73,110.06,241,0.19082,0.19146,0.1908,0.19139,7,0.7808,0.7816,0.7776,0.78,569
301.94,302.13,300.55,301.31,587,38400.92,38435.77,38328.95,38350.87,1101,17.002,17.024,16.954,16.971,1088,2648.11,2650.8,2635.84,2637.31,3226,14.822,14.824,14.745,14.758,659,110.06,110.18,109.7,109.79,113,0.19149,0.19149,0.1907,0.19093,5,0.7799,0.7805,0.7764,0.7775,455
301.28,301.31,299.76,300.29,525,38351.37,38373.37,38247.51,38303.57,1317,16.97,16.982,16.878,16.933,1334,2637.42,2639.19,2621.09,2625.81,3088,14.759,14.77,14.646,14.684,718,109.8,109.87,109.48,109.71,142,0.1909,0.1909,0.19005,0.19005,6,0.7777,0.7784,0.7753,0.7773,605
300.31,300.39,298.92,299.83,628,38303.57,38376.57,38300.94,38324.77,625,16.934,17.019,16.932,16.977,1221,2625.97,2633.14,2621.09,2623.73,2380,14.682,14.719,14.667,14.678,633,109.73,110.2,109.73,109.95,121,0.19025,0.19025,0.18963,0.18963,6,0.7774,0.7822,0.7774,0.7803,468
299.84,301.22,299.72,300.81,544,38319.27,38344.67,38046.02,38142.02,1696,16.975,16.979,16.699,16.772,1776,2623.66,2624.29,2580.58,2588.94,4058,14.676,14.68,14.471,14.519,1151,109.95,109.96,108.79,109.11,361,0.18976,0.19009,0.18976,0.18998,5,0.7804,0.7808,0.7598,0.7661,1097
300.81,300.87,298.23,298.77,1128,38142.02,38258.63,38073.81,38236.22,1399,16.771,16.813,16.71,16.803,1247,2589,2598.97,2574.36,2597.97,3216,14.521,14.562,14.441,14.549,894,109.1,109.49,108.81,109.49,235,0.18929,0.18929,0.18841,0.18868,8,0.7662,0.7697,0.7615,0.7691,1030
298.8,299.29,297.19,299.29,1053,38300.46,38387.13,38238.29,38312.04,1204,16.785,16.895,16.784,16.858,990,2608.18,2620.59,2605.3,2616.26,3164,14.624,14.64,14.511,14.549,466,109.84,110.12,109.63,109.84,251,0.18901,0.18939,0.18832,0.18901,6,0.7707,0.7745,0.7696,0.7718,760
299.5,301.27,299.48,301.26,845,38312.07,38959.25,38300.93,38641.52,2412,16.859,17.255,16.858,17.12,1513,2615.36,2661.28,2611.32,2639.64,4961,14.55,14.877,14.548,14.767,1125,109.85,111.89,109.85,111.38,1295,0.18929,0.18955,0.18929,0.18953,6,0.7719,0.7895,0.7718,0.7809,1412
301.27,305.45,300.11,304.29,1875,38643.52,38813.89,38512.44,38742.66,3413,17.119,17.207,16.98,17.116,1970,2639.09,2660.16,2628.56,2649.08,5312,14.77,14.886,14.717,14.796,1370,111.41,111.88,110.37,110.96,941,0.18959,0.19275,0.18959,0.19201,8,0.781,0.7859,0.7744,0.7797,1424
304.27,305.71,302.6,304.85,1732,38732.66,38745.16,38203.09,38231.09,2265,17.117,17.142,16.795,16.81,1826,2648.96,2650.72,2604.32,2606.83,4219,14.798,14.798,14.497,14.514,1237,110.98,110.98,109.78,110.09,397,0.19184,0.19203,0.19026,0.19048,9,0.7798,0.7804,0.7647,0.766,1483
304.83,304.85,300.3,300.66,1352,38231.09,38461.76,38183.91,38376.66,2204,16.81,16.991,16.798,16.965,1795,2607.08,2635.23,2604.8,2630.27,4271,14.511,14.716,14.495,14.685,1304,110.1,110.99,109.98,110.63,527,0.19111,0.19129,0.18806,0.18806,9,0.7661,0.7764,0.7653,0.7747,1402
300.69,303.32,300.35,301.85,1524,38376.66,38754.59,38314.94,38652.24,2537,16.967,17.301,16.956,17.22,1941,2630.28,2670.74,2627.94,2663.69,4279,14.684,14.909,14.674,14.848,1324,110.63,111.98,110.63,111.76,614,0.18816,0.18915,0.18815,0.18849,8,0.7748,0.7863,0.7736,0.7848,1622
301.86,304.99,301.64,304.42,1717,38652.28,39267.88,38652.28,39205.21,3369,17.221,17.485,17.221,17.457,2119,2663.62,2726.59,2663.62,2718.06,5342,14.849,15.179,14.849,15.153,1823,111.76,113.58,111.76,113.38,1260,0.18932,0.19198,0.18932,0.19189,9,0.7848,0.7949,0.7848,0.794,1914
304.44,309.39,304.44,309.19,2496,39202.21,39387.3,39097.61,39219.11,2780,17.454,17.503,17.392,17.46,1436,2718.11,2733.83,2712.05,2720.72,5028,15.15,15.238,15.122,15.159,1307,113.37,114.01,113.01,113.42,613,0.19254,0.19348,0.19232,0.19348,11,0.794,0.797,0.7879,0.7907,1417
309.2,310.31,307.82,309.1,1852,39219.11,39228.11,39035.64,39153.16,1801,17.461,17.461,17.371,17.411,1009,2721.24,2728.09,2711.17,2725.16,3565,15.158,15.168,15.069,15.092,869,113.45,113.45,112.83,113.23,410,0.19404,0.19425,0.19322,0.19411,9,0.7907,0.7907,0.7862,0.7894,787
309.12,309.36,307.98,309.15,903,39158.66,39263.15,39089.23,39115.73,1479,17.412,17.441,17.379,17.418,1059,2725.22,2731.96,2719.33,2723.28,3762,15.09,15.116,15.07,15.093,864,113.26,113.4,112.86,113.02,210,0.19387,0.19399,0.19334,0.19359,6,0.7894,0.7935,0.7885,0.7892,562
309.13,309.43,307.33,307.66,866,39111.73,39266.22,38902.08,38917.99,1662,17.417,17.461,17.274,17.275,1094,2723.29,2739.19,2709.42,2710.65,3802,15.092,15.124,14.952,14.953,874,113.02,113.38,112.29,112.36,265,0.19363,0.19403,0.19363,0.19375,6,0.7893,0.7908,0.7821,0.7821,597
307.67,308.27,305.65,305.81,928,38925.99,39028.06,38819.53,39013.61,2025,17.276,17.344,17.242,17.326,1302,2710.73,2724.77,2703.85,2722.23,3581,14.96,15.08,14.928,15.068,931,112.38,112.74,112.3,112.68,427,0.19386,0.19413,0.19312,0.19312,6,0.7823,0.7853,0.7807,0.7848,813
305.82,306.59,305.21,306.19,1120,39019.61,39118.91,38966.14,39089.41,1216,17.327,17.381,17.302,17.361,925,2722.12,2728.56,2717.19,2725.74,2841,15.067,15.211,15.067,15.2,779,112.69,112.92,112.57,112.87,171,0.19283,0.1931,0.19275,0.1931,7,0.7847,0.7884,0.7841,0.7874,470
306.2,306.45,305.46,306.09,607,39070.41,39387.41,39023.99,39284.01,2106,17.36,17.515,17.318,17.45,1273,2725.94,2749.23,2720.17,2741.61,4262,15.199,15.294,15.127,15.192,1148,112.84,114.09,112.44,113.44,462,0.19337,0.19351,0.19317,0.19339,6,0.7874,0.7929,0.785,0.7913,946
306.11,309.59,305.55,308.73,1440,39284.06,39496.26,39259.17,39337.13,1788,17.446,17.565,17.421,17.519,1069,2741.62,2756.13,2737.41,2742.24,3790,15.191,15.242,15.148,15.154,890,113.42,113.5,113.05,113.06,278,0.19354,0.19573,0.19278,0.19278,8,0.7914,0.7956,0.7904,0.7909,795
308.74,309.31,307.66,308.29,951,39337.13,39337.13,39171.68,39202.2,1259,17.518,17.55,17.389,17.406,895,2742.2,2744.12,2726.11,2728.61,3235,15.155,15.166,15.081,15.093,673,113.05,113.28,112.73,112.86,179,0.19238,0.19326,0.19223,0.19326,6,0.791,0.7919,0.7882,0.7896,650
308.29,308.31,306.02,306.45,687,39208.68,39285.32,39165.75,39253.96,1317,17.407,17.468,17.368,17.431,906,2729.1,2742.95,2728.72,2738.1,3041,15.095,15.131,15.066,15.117,700,112.86,113.03,112.76,112.81,269,0.19324,0.19324,0.1922,0.1922,5,0.7897,0.7926,0.7893,0.7918,657
306.47,307.05,306.03,306.8,658,39253.96,39283.65,39165.69,39173.61,1405,17.43,17.505,17.418,17.456,816,2738.1,2745.45,2734.37,2738.42,2960,15.116,15.152,15.085,15.09,737,112.8,112.86,112.59,112.59,110,0.19199,0.19275,0.19197,0.19275,5,0.7917,0.7949,0.7915,0.7926,584
306.81,306.99,306.06,306.47,529,39167.61,39281.45,39072.81,39155.91,1735,17.455,17.558,17.425,17.53,1220,2738.14,2755.93,2732.04,2740.67,3700,15.089,15.18,15.061,15.132,978,112.58,113.23,112.44,112.68,330,0.19299,0.1934,0.19287,0.1934,5,0.7926,0.7953,0.791,0.7932,803
306.49,307.26,305.76,306.15,950,39155.91,39344.97,39131.02,39342.47,1677,17.531,17.667,17.517,17.667,1091,2740.61,2753.1,2736.44,2753.1,3325,15.131,15.203,15.101,15.195,815,112.69,113.13,112.58,113.13,271,0.19286,0.19427,0.19286,0.19427,7,0.7933,0.7942,0.7912,0.793,692
306.17,307.62,306,307.62,997,39337.47,39375.62,39203.35,39254.73,1800,17.666,17.723,17.575,17.619,1187,2753.03,2759.03,2733.66,2738.77,3480,15.194,15.265,15.178,15.18,964,113.14,113.21,112.7,112.78,307,0.19409,0.19518,0.194,0.19518,8,0.7931,0.7941,0.7885,0.7897,843
307.62,308.05,306.24,307.21,925,39242.73,39242.73,38929.93,38950.93,2251,17.613,17.613,17.452,17.457,1429,2738.66,2738.68,2713.24,2714.7,4050,15.179,15.179,15.043,15.047,1155,112.67,112.73,112.12,112.18,354,0.19503,0.19531,0.19422,0.19447,6,0.7896,0.7896,0.7815,0.7815,876
307.23,307.23,304.97,305.38,1359,38950.93,39113.84,38888.92,39079.75,2169,17.459,17.542,17.454,17.521,1012,2714.51,2732.34,2711.71,2727.55,3847,15.046,15.091,15.001,15.065,817,112.15,112.53,112.15,112.37,231,0.19377,0.19391,0.19307,0.19307,7,0.7812,0.7872,0.781,0.7868,667
305.38,306.58,304.58,306.28,1063,39075.25,39080.75,38860.46,38963.21,2081,17.528,17.532,17.345,17.419,1073,2728.08,2728.12,2704.21,2717.42,3582,15.066,15.078,14.904,14.977,931,112.4,112.47,111.71,112.34,310,0.19249,0.19349,0.19249,0.19349,6,0.7868,0.7877,0.7787,0.782,777
306.3,306.31,303.79,304.95,1088,38960.46,38991.06,38429.27,38472.23,2671,17.42,17.447,17.147,17.164,1633,2717.58,2720.38,2680.28,2682.38,4243,14.976,14.988,14.786,14.795,1201,112.27,112.46,111.14,111.3,460,0.19389,0.1953,0.19138,0.1916,7,0.782,0.7838,0.7719,0.773,1313
304.95,306.09,301.47,301.88,1868,38472.23,38517.88,38222.04,38435.14,3098,17.164,17.204,17.057,17.196,1836,2682.42,2690.37,2665.73,2685.28,5270,14.795,14.817,14.665,14.774,1318,111.23,111.47,110.7,111.45,365,0.19212,0.19219,0.18995,0.19,9,0.7731,0.7779,0.7719,0.7779,1172
301.9,302.24,299.97,301.57,1966,38435.39,38437.37,38188.28,38270.85,2586,17.196,17.196,17.051,17.061,1572,2685.32,2687.94,2670.42,2671.88,4287,14.776,14.776,14.622,14.632,1104,111.4,111.41,110.71,110.77,229,0.18993,0.18994,0.18933,0.18974,9,0.7778,0.7778,0.7731,0.775,1149
301.59,301.65,299.85,300.1,1281,38274.85,38305.85,37348.2,37616.24,4461,17.06,17.077,16.463,16.655,2842,2671.88,2674.51,2602.73,2623.47,5851,14.631,14.643,14.098,14.244,2426,110.78,110.85,106.96,108.21,1750,0.18955,0.18955,0.1887,0.18873,8,0.7749,0.7757,0.7571,0.7632,2362
300.1,300.25,294.09,295.49,3398,37604.24,37783.48,37400.92,37618.13,3853,16.655,16.753,16.402,16.57,2426,2623.47,2635.16,2600.67,2620.37,5432,14.243,14.344,14.104,14.207,1727,108.22,108.95,107.35,108,723,0.18849,0.18849,0.18416,0.18489,14,0.7633,0.768,0.7572,0.7633,1703
295.49,297.25,292.94,294.83,2679,37624.63,37679.6,37398.87,37471.84,3649,16.57,16.619,16.417,16.447,2349,2620.36,2622.93,2590.05,2600.44,5594,14.212,14.24,14.036,14.064,1631,108.02,108.02,107.06,107.39,765,0.18599,0.18607,0.18412,0.18547,10,0.7635,0.765,0.7595,0.7615,1323
294.85,294.99,292.56,292.95,2129,37472.34,37722.42,37202.1,37491.99,4003,16.448,16.56,16.298,16.396,2520,2600.44,2622.49,2580.16,2601.11,5570,14.068,14.202,13.917,14.039,1957,107.42,108.05,106.51,107.1,1046,0.18556,0.18584,0.18428,0.18437,10,0.7615,0.7638,0.7522,0.7601,1875
292.97,294.53,291.04,293.27,2884,37488.49,37690.83,37405.64,37688.83,3178,16.386,16.577,16.376,16.556,2182,2600.86,2620.69,2591.98,2619.5,4863,14.037,14.169,14.023,14.14,1638,107.09,107.82,107.01,107.82,521,0.18404,0.18428,0.18263,0.18272,12,0.7599,0.7653,0.7594,0.7649,1331
292.93,294.14,292.12,294.09,2017,37677.33,38842.89,37615.75,38577.82,4812,16.557,17.194,16.503,17.079,2752,2619.67,2721.08,2615.18,2694.83,5918,14.139,14.793,14.118,14.669,2402,107.8,111.32,107.57,110.19,1981,0.18278,0.18336,0.18278,0.18316,10,0.765,0.7833,0.7634,0.7764,2405
294.09,303.41,293.1,301.44,3553,38573.32,38887.65,38475.51,38829.42,3724,17.074,17.373,17.021,17.361,2145,2693.87,2727.55,2688.82,2720.53,5781,14.667,14.814,14.625,14.814,1425,110.05,111.46,109.87,111.28,941,0.184,0.18842,0.184,0.18689,14,0.7758,0.78,0.773,0.779,1532
301.44,303.65,300.55,303.31,2730,38829.92,39299.95,38666.29,38898.39,4366,17.36,17.547,17.066,17.199,2597,2720.47,2750.08,2712.33,2728.24,5818,14.768,15.055,14.642,14.755,1624,111.13,112.96,111.04,111.53,1546,0.18729,0.18849,0.18729,0.18804,11,0.779,0.7852,0.7761,0.7791,1811
303.31,305.93,302.06,303.07,2988,38878.39,39051.53,38675.91,39010.62,3364,17.198,17.271,17.027,17.183,1863,2728.18,2740.01,2713.94,2732.57,5238,14.758,14.814,14.624,14.756,1294,111.53,111.67,110.83,111.44,727,0.18885,0.19061,0.18813,0.1885,14,0.7791,0.7814,0.7757,0.7806,1112
303.07,304,301.7,303.43,2054,39010.62,39149.27,38740.94,38855.61,2947,17.182,17.28,17.061,17.124,1866,2732.48,2745.93,2705.8,2714.51,4429,14.757,14.83,14.633,14.691,1523,111.36,111.84,110.62,110.96,527,0.18838,0.18888,0.18746,0.18861,9,0.7806,0.7839,0.7768,0.7785,1191
303.43,304.46,301.77,302.84,1617,38869.61,38966.84,38625.38,38735.46,2605,17.118,17.155,16.951,16.989,1519,2714.83,2727.98,2703.43,2713.75,4383,14.69,14.76,14.624,14.642,1137,111.02,111.17,110.07,110.2,560,0.18845,0.1897,0.18807,0.18824,8,0.7784,0.7804,0.7726,0.7734,920
302.84,303.62,301.37,302.06,1347,38732.58,38846.3,38706.03,38769.36,2467,16.988,17.027,16.919,16.969,1505,2713.89,2732.58,2711.62,2724.62,3878,14.641,14.691,14.602,14.66,1169,110.19,110.5,109.92,110.29,433,0.18831,0.18942,0.18831,0.1888,8,0.7733,0.7774,0.7727,0.775,868
302.06,302.83,301.92,302.13,1161,38764.36,38774.36,38189.09,38189.09,3149,16.969,16.97,16.647,16.647,1642,2724.63,2724.63,2661.18,2663.75,4953,14.66,14.66,14.35,14.35,1099,110.28,110.28,108.42,108.42,471,0.18846,0.18877,0.18846,0.18874,8,0.775,0.775,0.7597,0.7598,1132
302.13,302.14,298.14,298.17,1451,38236.39,38245.89,37538.77,37685.1,4481,16.628,16.628,16.389,16.456,2137,2661.17,2662.32,2603.37,2621.07,5716,14.337,14.337,13.987,14.046,1865,108.08,108.28,107.11,107.3,1170,0.18812,0.18812,0.18695,0.18695,8,0.7597,0.7603,0.7423,0.7452,2183
298.16,298.16,292.81,293.45,3239,37690.6,38504.36,37557.71,37657.4,4254,16.457,16.912,16.401,16.496,2446,2621.24,2700.04,2609.28,2626.38,5767,14.047,14.483,14.036,14.15,2226,107.35,110.03,107.2,107.82,1364,0.18625,0.18625,0.18302,0.18302,12,0.7453,0.7611,0.7439,0.7482,2446
293.47,299.72,293.28,295.03,3200,37665.64,37978.35,37561.48,37973.35,3819,16.492,16.6,16.369,16.528,2205,2624.82,2650.92,2615.72,2644.67,5171,14.148,14.266,14.091,14.255,1875,107.82,108.42,107.31,108.14,783,0.1841,0.18701,0.1838,0.18443,14,0.7481,0.7518,0.7454,0.7509,1687
294.71,296.33,293.63,295.53,2658,37973.35,38323.15,37708.96,38220.06,3983,16.528,16.692,16.375,16.678,2198,2644.67,2658.01,2618.19,2651.94,5411,14.256,14.335,14.115,14.271,1742,108.13,108.89,107.41,108.73,1007,0.18391,0.18493,0.18391,0.18447,10,0.7509,0.7553,0.7459,0.751,1693
295.53,297.45,293.54,297.17,2707,38226.06,38311.47,37970.45,38136.59,2374,16.679,16.709,16.46,16.56,1285,2652.3,2658.26,2628.22,2642.8,3599,14.274,14.312,14.128,14.169,1094,108.73,108.91,107.88,108.21,488,0.18444,0.18578,0.1844,0.18578,12,0.7511,0.753,0.7464,0.7494,790
297.17,297.57,294.51,295.97,1407,38130.59,38442.27,38120.09,38168.6,2360,16.557,16.71,16.519,16.547,1408,2642.81,2665.44,2640.65,2645.14,3801,14.17,14.34,14.166,14.225,1214,108.2,109.02,108.19,108.61,364,0.18514,0.18514,0.18352,0.18352,6,0.7494,0.7567,0.7489,0.7516,875
295.97,298.1,295.83,296.8,1349,38168.66,38369.65,37929.26,37945.74,2149,16.549,16.768,16.527,16.589,1428,2646.15,2675.68,2633.8,2634.34,3871,14.226,14.37,14.164,14.168,1205,108.54,109.53,108.23,108.28,586,0.18406,0.1849,0.18401,0.18401,7,0.7517,0.7587,0.7505,0.7522,910
